level,course_id,id,class,x_px,y_px,u16_3,settings,u16_5
course/F01_1.bin,F01_1,235,Object235,1408,208,0,0,0
course/F01_1.bin,F01_1,55,Object55,4112,416,0,2,1
course/F01_1.bin,F01_1,235,Object235,3712,448,0,529,0
course/F01_1.bin,F01_1,57,Object57,3696,384,0,0,16
course/F01_1.bin,F01_1,57,Object57,3760,384,0,0,16
course/F01_1.bin,F01_1,57,Object57,1088,368,0,0,0
course/F01_1.bin,F01_1,57,Object57,496,208,0,0,256
course/F01_1.bin,F01_1,57,Object57,544,240,0,0,272
course/F01_1.bin,F01_1,57,Object57,560,272,0,0,256
course/F01_1.bin,F01_1,150,Object150,2400,240,0,17,0
course/F01_1.bin,F01_1,117,Object117,320,384,0,0,0
course/F01_1.bin,F01_1,22,,176,448,0,0,0
course/F01_1.bin,F01_1,198,Object198,2000,368,0,0,0
course/F01_1.bin,F01_1,199,Object199,2432,368,0,0,0
course/F01_1.bin,F01_1,131,Object131,1984,288,0,0,0
course/F01_1.bin,F01_1,22,,2240,336,0,16,0
course/F01_1.bin,F01_1,117,Object117,2192,256,0,4112,0
course/F01_2.bin,F01_2,68,Object68,400,448,0,513,0
course/F01_2.bin,F01_2,68,Object68,400,400,0,513,1
course/F01_2.bin,F01_2,68,Object68,400,416,0,513,0
course/F01_2.bin,F01_2,68,Object68,400,368,0,513,1
course/F01_2.bin,F01_2,68,Object68,400,384,0,513,0
course/F01_2.bin,F01_2,222,Object222,352,352,0,16,0
course/F01_2.bin,F01_2,222,Object222,336,352,0,16,0
course/F01_2.bin,F01_2,222,Object222,368,352,0,16,0
course/F01_2.bin,F01_2,222,Object222,288,432,0,16,0
course/F01_2.bin,F01_2,222,Object222,304,432,0,16,0
course/F01_2.bin,F01_2,222,Object222,352,416,0,1,0
course/F01_2.bin,F01_2,236,Object236,336,448,0,256,4353
course/F01_2.bin,F01_2,222,Object222,416,336,0,1,0
course/F01_2.bin,F01_2,222,Object222,368,432,0,16,0
course/F02_1.bin,F02_1,231,Object231,80,224,0,272,287
course/F02_1.bin,F02_1,37,Object37,3504,944,0,0,0
course/F02_1.bin,F02_1,37,Object37,3456,944,0,0,0
course/F02_1.bin,F02_1,231,Object231,0,992,0,2080,287
course/F02_1.bin,F02_1,37,Object37,464,192,0,0,0
course/F02_1.bin,F02_1,37,Object37,944,144,0,0,0
course/F02_1.bin,F02_1,37,Object37,3600,944,0,0,0
course/F02_1.bin,F02_1,37,Object37,3712,944,0,0,0
course/F02_1.bin,F02_1,37,Object37,3568,944,0,0,0
course/F02_1.bin,F02_1,37,Object37,1024,960,0,0,0
course/F02_1.bin,F02_1,37,Object37,1312,960,0,0,0
course/F02_1.bin,F02_1,37,Object37,1312,848,0,0,0
course/F02_1.bin,F02_1,37,Object37,1424,896,0,0,0
course/F02_1.bin,F02_1,22,,608,160,0,0,0
course/F02_1.bin,F02_1,117,Object117,288,144,0,4096,0
course/F02_1.bin,F02_1,132,Object132,2720,784,0,1,0
course/F02_1.bin,F02_1,37,Object37,3744,944,0,0,0
course/F02_1.bin,F02_1,235,Object235,3392,896,0,512,0
course/F02_1.bin,F02_1,37,Object37,3648,944,0,0,0
course/F02_1.bin,F02_1,37,Object37,336,944,0,0,0
course/F02_1.bin,F02_1,235,Object235,1104,592,0,16,0
course/F02_1.bin,F02_1,235,Object235,2240,784,0,256,0
course/F02_1.bin,F02_1,37,Object37,1168,896,0,0,0
course/F02_1.bin,F02_1,37,Object37,4480,912,0,0,0
course/F02_1.bin,F02_1,32,,2320,176,0,0,0
course/F02_1.bin,F02_1,231,Object231,1648,240,0,272,9247
course/F02_1.bin,F02_1,22,,3136,832,0,16,0
course/F02_1.bin,F02_1,117,Object117,2928,800,0,4113,0
course/F02_1.bin,F02_1,290,,784,96,0,4352,0
course/F02_1.bin,F02_1,290,,896,80,0,4097,0
course/F02_1.bin,F02_1,290,,1024,144,0,8192,0
course/F02_1.bin,F02_1,37,Object37,688,208,0,0,0
course/F02_1.bin,F02_1,37,Object37,3808,944,0,0,0
course/F02_1.bin,F02_1,37,Object37,4096,944,0,0,0
course/F02_1.bin,F02_1,34,,640,928,1,0,0
course/F02_1.bin,F02_1,290,,1136,848,0,4096,0
course/F02_1.bin,F02_1,290,,1312,800,0,4097,0
course/F02_1.bin,F02_1,290,,1440,848,0,4096,0
course/F02_1.bin,F02_1,290,,800,672,0,8192,0
course/F02_1.bin,F02_1,88,Object88,672,624,0,0,4096
course/F02_1.bin,F02_1,290,,752,640,0,8192,0
course/F02_1.bin,F02_1,228,Object228,2896,912,0,1,0
course/F02_1.bin,F02_1,37,Object37,3360,832,0,0,0
course/F02_1.bin,F02_1,290,,1616,832,0,4097,0
course/F02_1.bin,F02_1,290,,1536,816,0,4096,0
course/F02_1.bin,F02_1,198,Object198,2320,208,0,0,0
course/F02_1.bin,F02_1,199,Object199,2544,208,0,0,0
course/F02_1.bin,F02_1,189,Object189,1728,880,0,4,0
course/F02_1.bin,F02_1,155,Object155,1728,512,0,518,291
course/F02_1.bin,F02_1,189,Object189,1824,864,0,0,0
course/F02_1.bin,F02_1,189,Object189,2064,864,0,3,0
course/F02_1.bin,F02_1,189,Object189,2416,880,0,2,0
course/F02_1.bin,F02_1,290,,864,656,0,8192,0
course/F02_1.bin,F02_1,290,,928,672,0,8192,0
course/F02_1.bin,F02_1,57,Object57,1984,704,0,0,256
course/F02_1.bin,F02_1,57,Object57,2000,704,0,0,256
course/F02_1.bin,F02_1,57,Object57,2016,704,0,0,256
course/F02_1.bin,F02_1,57,Object57,2464,720,0,0,256
course/F02_1.bin,F02_1,57,Object57,2480,720,0,0,256
course/F02_1.bin,F02_1,57,Object57,2496,720,0,0,256
course/F02_1.bin,F02_1,106,FireSnake,576,800,1,0,0
course/F02_1.bin,F02_1,106,FireSnake,624,832,1,0,0
course/F02_1.bin,F02_1,106,FireSnake,656,832,1,0,0
course/F02_1.bin,F02_1,106,FireSnake,704,800,1,0,0
course/F02_1.bin,F02_1,106,FireSnake,752,800,1,0,0
course/F02_1.bin,F02_1,106,FireSnake,800,832,1,0,0
course/F02_1.bin,F02_1,106,FireSnake,912,864,1,0,0
course/F02_1.bin,F02_1,106,FireSnake,928,864,1,0,0
course/F02_1.bin,F02_1,37,Object37,992,208,0,0,0
course/F02_1.bin,F02_1,37,Object37,4576,880,0,0,0
course/F02_2.bin,F02_2,78,Object78,128,400,0,11,2
course/F02_2.bin,F02_2,218,Object218,144,368,0,257,2
course/F02_2.bin,F02_2,290,,512,304,0,0,0
course/F02_2.bin,F02_2,290,,528,304,0,3,0
course/F02_2.bin,F02_2,290,,544,304,0,0,0
course/F02_2.bin,F02_2,290,,560,304,0,0,0
course/F02_2.bin,F02_2,290,,576,304,0,0,0
course/F02_2.bin,F02_2,290,,592,304,0,0,0
course/F02_2.bin,F02_2,290,,608,304,0,0,0
course/F02_2.bin,F02_2,290,,624,304,0,0,0
course/F02_2.bin,F02_2,290,,640,304,0,0,0
course/F02_2.bin,F02_2,290,,656,304,0,0,0
course/F02_2.bin,F02_2,290,,672,304,0,0,0
course/F02_2.bin,F02_2,290,,688,304,0,0,0
course/F02_2.bin,F02_2,290,,704,304,0,0,0
course/F02_2.bin,F02_2,290,,720,304,0,0,0
course/F02_2.bin,F02_2,290,,736,304,0,0,0
course/F02_2.bin,F02_2,290,,752,304,0,0,0
course/F02_2.bin,F02_2,290,,768,304,0,0,0
course/F02_2.bin,F02_2,290,,784,304,0,0,0
course/F02_2.bin,F02_2,290,,800,304,0,0,0
course/F02_2.bin,F02_2,290,,816,304,0,3,0
course/F02_2.bin,F02_2,290,,832,304,0,0,0
course/F02_2.bin,F02_2,290,,848,304,0,0,0
course/F02_2.bin,F02_2,290,,864,304,0,0,0
course/F02_2.bin,F02_2,290,,880,304,0,0,0
course/F02_2.bin,F02_2,290,,896,304,0,0,0
course/F02_2.bin,F02_2,290,,912,304,0,0,0
course/F02_2.bin,F02_2,290,,928,304,0,0,0
course/F02_2.bin,F02_2,290,,944,304,0,0,0
course/F02_2.bin,F02_2,290,,960,304,0,0,0
course/F02_2.bin,F02_2,290,,976,304,0,0,0
course/F02_2.bin,F02_2,290,,992,304,0,0,0
course/F02_2.bin,F02_2,290,,1008,304,0,0,0
course/F02_2.bin,F02_2,290,,1024,304,0,0,0
course/F02_2.bin,F02_2,290,,1040,304,0,0,0
course/F02_2.bin,F02_2,290,,1056,304,0,0,0
course/F02_2.bin,F02_2,290,,1072,304,0,3,0
course/F02_2.bin,F02_2,290,,1088,304,0,0,0
course/F02_2.bin,F02_2,290,,1104,304,0,0,0
course/F02_2.bin,F02_2,290,,1120,304,0,0,0
course/F02_2.bin,F02_2,290,,1136,304,0,0,0
course/F02_2.bin,F02_2,290,,1152,304,0,0,0
course/F02_2.bin,F02_2,290,,1168,304,0,0,0
course/F02_2.bin,F02_2,290,,1184,304,0,0,0
course/F02_2.bin,F02_2,290,,1200,304,0,0,0
course/F02_2.bin,F02_2,290,,1216,304,0,0,0
course/F02_2.bin,F02_2,290,,1232,304,0,0,0
course/F02_2.bin,F02_2,290,,1248,304,0,0,0
course/F02_2.bin,F02_2,290,,1264,304,0,0,0
course/F02_2.bin,F02_2,290,,1280,304,0,0,0
course/F02_2.bin,F02_2,290,,1296,304,0,0,0
course/F02_2.bin,F02_2,290,,1312,304,0,0,0
course/F02_2.bin,F02_2,290,,1328,304,0,0,0
course/F02_2.bin,F02_2,290,,1344,304,0,0,0
course/F02_2.bin,F02_2,290,,1360,304,0,0,0
course/F02_2.bin,F02_2,290,,1376,304,0,0,0
course/F02_2.bin,F02_2,290,,1392,304,0,3,0
course/F02_2.bin,F02_2,290,,1408,304,0,0,0
course/F02_2.bin,F02_2,290,,1424,304,0,0,0
course/F02_2.bin,F02_2,290,,1440,304,0,0,0
course/F02_2.bin,F02_2,290,,1456,304,0,0,0
course/F02_2.bin,F02_2,290,,1472,304,0,0,0
course/F02_2.bin,F02_2,290,,1488,304,0,0,0
course/F02_2.bin,F02_2,290,,1504,304,0,0,0
course/F02_2.bin,F02_2,290,,1520,304,0,0,0
course/F02_2.bin,F02_2,290,,1536,304,0,0,0
course/F02_2.bin,F02_2,290,,1552,304,0,0,0
course/F02_2.bin,F02_2,290,,1568,304,0,0,0
course/F02_2.bin,F02_2,290,,1584,304,0,0,0
course/F02_2.bin,F02_2,290,,1600,304,0,0,0
course/F02_2.bin,F02_2,290,,1616,304,0,0,0
course/F02_2.bin,F02_2,290,,1632,304,0,0,0
course/F02_2.bin,F02_2,290,,1648,304,0,0,0
course/F02_2.bin,F02_2,290,,1664,304,0,0,0
course/F02_2.bin,F02_2,290,,1680,304,0,0,0
course/F02_2.bin,F02_2,290,,1696,304,0,0,0
course/F02_2.bin,F02_2,290,,1712,304,0,0,0
course/F02_2.bin,F02_2,290,,1728,304,0,0,0
course/F02_2.bin,F02_2,290,,1744,304,0,0,0
course/F02_2.bin,F02_2,290,,1760,304,0,0,0
course/F02_2.bin,F02_2,290,,1776,304,0,0,0
course/F02_2.bin,F02_2,290,,1792,304,0,0,0
course/F02_2.bin,F02_2,290,,1808,304,0,0,0
course/F02_2.bin,F02_2,290,,1824,304,0,0,0
course/F02_2.bin,F02_2,290,,1840,304,0,0,0
course/F02_2.bin,F02_2,290,,1856,304,0,0,0
course/F02_2.bin,F02_2,290,,1872,304,0,0,0
course/F02_2.bin,F02_2,290,,1888,304,0,0,0
course/F02_2.bin,F02_2,290,,1904,304,0,3,0
course/F02_2.bin,F02_2,290,,1920,304,0,0,0
course/F02_2.bin,F02_2,290,,1936,304,0,0,0
course/F02_2.bin,F02_2,290,,1952,304,0,0,0
course/F02_2.bin,F02_2,290,,1968,304,0,3,0
course/F02_2.bin,F02_2,290,,1984,304,0,0,0
course/F02_2.bin,F02_2,290,,2000,304,0,0,0
course/F02_2.bin,F02_2,290,,2016,304,0,0,0
course/F02_2.bin,F02_2,290,,2032,304,0,0,0
course/F02_2.bin,F02_2,290,,2048,304,0,0,0
course/F02_2.bin,F02_2,290,,2064,304,0,0,0
course/F02_2.bin,F02_2,290,,2080,304,0,0,0
course/F02_2.bin,F02_2,290,,2096,304,0,0,0
course/F02_2.bin,F02_2,290,,2112,304,0,0,0
course/F02_2.bin,F02_2,290,,2128,304,0,0,0
course/F02_2.bin,F02_2,290,,2144,304,0,0,0
course/F02_2.bin,F02_2,290,,2160,304,0,0,0
course/F02_2.bin,F02_2,290,,2176,304,0,0,0
course/F02_2.bin,F02_2,290,,2192,304,0,0,0
course/F02_2.bin,F02_2,290,,2208,304,0,0,0
course/F02_2.bin,F02_2,290,,2224,304,0,0,0
course/F02_2.bin,F02_2,290,,2240,304,0,0,0
course/F02_2.bin,F02_2,290,,2256,304,0,0,0
course/F02_2.bin,F02_2,290,,2272,304,0,0,0
course/F02_2.bin,F02_2,290,,2288,304,0,0,0
course/F02_2.bin,F02_2,290,,2304,304,0,0,0
course/F02_2.bin,F02_2,290,,2320,304,0,0,0
course/F02_2.bin,F02_2,290,,2336,304,0,0,0
course/F02_2.bin,F02_2,290,,2352,304,0,0,0
course/F02_2.bin,F02_2,290,,2368,304,0,0,0
course/F02_2.bin,F02_2,290,,2384,304,0,0,0
course/F02_2.bin,F02_2,290,,2400,304,0,0,0
course/F02_2.bin,F02_2,290,,2416,304,0,3,0
course/F02_2.bin,F02_2,290,,2432,304,0,0,0
course/F02_2.bin,F02_2,290,,2448,304,0,0,0
course/F02_2.bin,F02_2,290,,2464,304,0,0,0
course/F02_2.bin,F02_2,290,,2480,304,0,0,0
course/F02_2.bin,F02_2,290,,2496,304,0,0,0
course/F02_2.bin,F02_2,290,,2512,304,0,0,0
course/F02_2.bin,F02_2,290,,2528,304,0,0,0
course/F02_2.bin,F02_2,290,,2544,304,0,3,0
course/F02_2.bin,F02_2,323,Object323,0,432,0,8,0
course/F02_2.bin,F02_2,323,Object323,2560,416,0,3,0
course/F02_2.bin,F02_2,323,Object323,2720,432,0,9,0
course/F02_2.bin,F02_2,155,Object155,256,496,0,3848,4112
course/F02_2.bin,F02_2,155,Object155,496,496,0,3848,4112
course/F02_2.bin,F02_2,155,Object155,736,496,0,3848,4112
course/F02_2.bin,F02_2,155,Object155,976,496,0,3848,4112
course/F02_2.bin,F02_2,155,Object155,1216,496,0,3848,4112
course/F02_2.bin,F02_2,155,Object155,1456,496,0,3848,4112
course/F02_2.bin,F02_2,155,Object155,1696,496,0,3848,4112
course/F02_2.bin,F02_2,155,Object155,1936,496,0,3848,4112
course/F02_2.bin,F02_2,155,Object155,2176,496,0,3848,4112
course/F02_2.bin,F02_2,155,Object155,2416,496,0,3848,4112
course/F02_2.bin,F02_2,315,Object315,80,288,0,34880,250
course/F02_2.bin,F02_2,315,Object315,112,288,0,34880,240
course/F02_2.bin,F02_2,155,Object155,2656,496,0,2056,4112
course/F03_1.bin,F03_1,23,Object23,784,688,0,0,0
course/F03_1.bin,F03_1,23,Object23,912,688,0,1,0
course/F03_1.bin,F03_1,23,Object23,1024,720,0,0,0
course/F03_1.bin,F03_1,23,Object23,224,672,0,1,0
course/F03_1.bin,F03_1,23,Object23,288,736,0,0,0
course/F03_1.bin,F03_1,23,Object23,2784,624,0,0,0
course/F03_1.bin,F03_1,23,Object23,2816,656,0,0,0
course/F03_1.bin,F03_1,227,Object227,1360,704,0,0,0
course/F03_1.bin,F03_1,144,Object144,128,656,0,1,0
course/F03_1.bin,F03_1,144,Object144,2688,656,0,1,0
course/F03_1.bin,F03_1,191,Object191,384,640,0,0,144
course/F03_1.bin,F03_1,144,Object144,2592,688,0,0,0
course/F03_1.bin,F03_1,235,Object235,448,592,0,1,0
course/F03_1.bin,F03_1,117,Object117,192,656,0,1,0
course/F03_1.bin,F03_1,132,Object132,1360,656,0,0,0
course/F03_1.bin,F03_1,32,,3056,736,0,0,0
course/F03_1.bin,F03_1,23,Object23,640,704,0,0,0
course/F03_1.bin,F03_1,235,Object235,1120,656,0,512,0
course/F03_1.bin,F03_1,144,Object144,1296,640,0,1,0
course/F03_1.bin,F03_1,23,Object23,848,688,0,0,0
course/F03_1.bin,F03_1,45,Object45,2640,672,0,0,0
course/F03_1.bin,F03_1,45,Object45,2736,640,0,0,0
course/F03_1.bin,F03_1,191,Object191,2912,608,0,0,144
course/F03_1.bin,F03_1,321,,0,752,0,20480,33043
course/F03_1.bin,F03_1,322,,16,752,0,40960,291
course/F03_1.bin,F03_1,22,,448,720,0,0,0
course/F03_1.bin,F03_1,117,Object117,1408,656,0,17,0
course/F03_1.bin,F03_1,22,,1328,688,0,16,0
course/F03_2.bin,F03_2,235,Object235,160,176,0,256,0
course/F03_2.bin,F03_2,259,Object259,0,224,0,0,15
course/F03_2.bin,F03_2,111,Object111,528,224,0,0,20480
course/F03_2.bin,F03_2,24,Object24,704,96,0,0,0
course/F03_2.bin,F03_2,24,Object24,976,128,0,0,0
course/F03_2.bin,F03_2,24,Object24,1184,112,0,0,0
course/F03_2.bin,F03_2,111,Object111,912,224,0,0,20480
course/F03_2.bin,F03_2,23,Object23,688,208,0,0,0
course/F03_2.bin,F03_2,24,Object24,896,112,0,0,0
course/F03_2.bin,F03_2,111,Object111,224,736,0,0,20480
course/F03_2.bin,F03_2,259,Object259,0,736,0,0,15
course/F03_2.bin,F03_2,111,Object111,496,736,0,0,20480
course/F03_2.bin,F03_2,24,Object24,560,112,0,0,0
course/F03_2.bin,F03_2,23,Object23,720,208,0,0,0
course/F03_2.bin,F03_2,34,,368,640,23,0,0
course/F03_2.bin,F03_2,106,FireSnake,432,688,23,0,0
course/F03_2.bin,F03_2,106,FireSnake,928,624,23,0,0
course/F03_2.bin,F03_2,106,FireSnake,560,688,23,0,0
course/F03_2.bin,F03_2,106,FireSnake,624,640,23,0,0
course/F03_2.bin,F03_2,106,FireSnake,688,688,23,0,0
course/F03_2.bin,F03_2,106,FireSnake,752,688,23,0,0
course/F03_2.bin,F03_2,106,FireSnake,816,688,23,0,0
course/F03_2.bin,F03_2,106,FireSnake,896,688,23,0,0
course/F03_2.bin,F03_2,111,Object111,768,736,0,0,20480
course/F04_1.bin,F04_1,32,,3664,448,0,0,0
course/F04_1.bin,F04_1,56,Object56,384,608,0,278,0
course/F04_1.bin,F04_1,56,Object56,1088,496,0,4117,0
course/F04_1.bin,F04_1,56,Object56,1088,624,0,5,0
course/F04_1.bin,F04_1,56,Object56,800,512,0,276,0
course/F04_1.bin,F04_1,56,Object56,928,512,0,4372,0
course/F04_1.bin,F04_1,56,Object56,1408,608,0,4119,0
course/F04_1.bin,F04_1,56,Object56,1680,528,0,265,0
course/F04_1.bin,F04_1,56,Object56,2112,704,0,259,0
course/F04_1.bin,F04_1,56,Object56,2320,608,0,263,0
course/F04_1.bin,F04_1,56,Object56,2528,624,0,7,0
course/F04_1.bin,F04_1,108,Object108,2672,560,1,256,256
course/F04_1.bin,F04_1,68,Object68,3152,1152,0,1283,256
course/F04_1.bin,F04_1,56,Object56,2672,368,0,4360,0
course/F04_1.bin,F04_1,68,Object68,3328,1024,0,1539,257
course/F04_1.bin,F04_1,57,Object57,3248,1008,0,0,0
course/F04_1.bin,F04_1,57,Object57,3264,992,0,0,16
course/F04_1.bin,F04_1,57,Object57,3280,1008,0,0,0
course/F04_1.bin,F04_1,57,Object57,3248,1056,0,0,256
course/F04_1.bin,F04_1,57,Object57,3264,1056,0,0,256
course/F04_1.bin,F04_1,235,Object235,2528,240,0,256,0
course/F04_1.bin,F04_1,56,Object56,2016,1184,0,274,0
course/F04_1.bin,F04_1,56,Object56,2096,1184,0,274,0
course/F04_1.bin,F04_1,56,Object56,2176,1184,0,274,0
course/F04_1.bin,F04_1,57,Object57,2016,1120,0,0,0
course/F04_1.bin,F04_1,57,Object57,2096,1120,0,0,0
course/F04_1.bin,F04_1,57,Object57,2128,1120,0,0,0
course/F04_1.bin,F04_1,57,Object57,2160,1120,0,0,0
course/F04_1.bin,F04_1,57,Object57,2192,1120,0,0,0
course/F04_1.bin,F04_1,57,Object57,2128,1184,0,0,256
course/F04_1.bin,F04_1,57,Object57,2048,1184,0,0,256
course/F04_1.bin,F04_1,57,Object57,1968,1184,0,0,256
course/F04_1.bin,F04_1,235,Object235,2400,1136,0,512,0
course/F04_1.bin,F04_1,57,Object57,1392,512,0,0,16
course/F04_1.bin,F04_1,57,Object57,1424,512,0,0,16
course/F04_1.bin,F04_1,57,Object57,1344,528,0,0,256
course/F04_1.bin,F04_1,57,Object57,1456,528,0,0,256
course/F04_1.bin,F04_1,57,Object57,2432,400,0,0,272
course/F04_1.bin,F04_1,57,Object57,2448,400,0,0,272
course/F04_1.bin,F04_1,57,Object57,2576,224,0,0,272
course/F04_1.bin,F04_1,57,Object57,2592,224,0,0,272
course/F04_1.bin,F04_1,235,Object235,464,432,0,0,0
course/F04_1.bin,F04_1,56,Object56,2112,592,0,4355,0
course/F04_1.bin,F04_1,22,,224,672,0,0,0
course/F04_1.bin,F04_1,117,Object117,368,624,0,0,0
course/F04_1.bin,F04_1,132,Object132,2800,240,0,0,0
course/F04_1.bin,F04_1,57,Object57,3472,992,0,0,0
course/F04_1.bin,F04_1,57,Object57,3488,1008,0,0,0
course/F04_1.bin,F04_1,57,Object57,3536,1024,0,0,0
course/F04_1.bin,F04_1,57,Object57,3552,1040,0,0,0
course/F04_1.bin,F04_1,57,Object57,3616,1088,0,0,256
course/F04_1.bin,F04_1,57,Object57,3632,1088,0,0,256
course/F04_1.bin,F04_1,57,Object57,3664,944,0,0,272
course/F04_1.bin,F04_1,57,Object57,3680,944,0,0,272
course/F04_1.bin,F04_1,57,Object57,3744,928,0,0,16
course/F04_1.bin,F04_1,57,Object57,3760,928,0,0,16
course/F04_1.bin,F04_1,57,Object57,3728,1072,0,0,256
course/F04_1.bin,F04_1,57,Object57,3760,1104,0,0,0
course/F04_1.bin,F04_1,22,,2992,336,0,16,0
course/F04_1.bin,F04_1,117,Object117,2928,256,0,4112,0
course/F05_1.bin,F05_1,32,,336,208,0,0,0
course/F05_1.bin,F05_1,77,Object77,192,144,0,1,0
course/F05_1.bin,F05_1,117,Object117,1232,128,0,0,0
course/F05_1.bin,F05_1,22,,1136,144,0,0,0
course/F05_1.bin,F05_1,231,Object231,1024,240,0,0,20
course/F05_1.bin,F05_1,22,,256,224,0,16,0
course/F05_1.bin,F05_1,77,Object77,112,192,0,1,0
course/F05_2.bin,F05_2,96,Object96,400,480,0,0,0
course/F05_2.bin,F05_2,96,Object96,1536,480,0,0,0
course/F05_2.bin,F05_2,96,Object96,2688,480,0,0,0
course/F05_2.bin,F05_2,96,Object96,3072,480,0,0,0
course/F05_2.bin,F05_2,93,Object93,480,480,0,1,0
course/F05_2.bin,F05_2,105,Object105,1744,496,0,0,0
course/F05_2.bin,F05_2,185,Object185,2016,384,0,17,0
course/F05_2.bin,F05_2,105,Object105,3776,496,0,0,0
course/F05_2.bin,F05_2,235,Object235,1072,336,0,0,0
course/F05_2.bin,F05_2,235,Object235,4512,976,0,8704,0
course/F05_2.bin,F05_2,31,,1904,368,0,0,0
course/F05_2.bin,F05_2,31,,2256,368,0,0,0
course/F05_2.bin,F05_2,31,,2224,448,0,0,0
course/F05_2.bin,F05_2,31,,2480,432,0,0,0
course/F05_2.bin,F05_2,31,,2432,352,0,0,0
course/F05_2.bin,F05_2,31,,2864,384,0,0,0
course/F05_2.bin,F05_2,31,,3200,400,0,0,0
course/F05_2.bin,F05_2,57,Object57,1952,352,0,257,0
course/F05_2.bin,F05_2,57,Object57,2128,400,0,257,0
course/F05_2.bin,F05_2,57,Object57,2000,432,0,257,0
course/F05_2.bin,F05_2,57,Object57,1744,368,0,257,0
course/F05_2.bin,F05_2,57,Object57,1840,384,0,257,0
course/F05_2.bin,F05_2,57,Object57,2544,416,0,257,0
course/F05_2.bin,F05_2,57,Object57,2560,432,0,257,0
course/F05_2.bin,F05_2,57,Object57,2288,400,0,257,0
course/F05_2.bin,F05_2,57,Object57,2400,400,0,257,0
course/F05_2.bin,F05_2,57,Object57,2192,368,0,257,0
course/F05_2.bin,F05_2,31,,560,352,0,1,0
course/F05_2.bin,F05_2,31,,432,400,0,0,0
course/F05_2.bin,F05_2,31,,512,464,0,0,0
course/F05_2.bin,F05_2,31,,848,336,0,1,0
course/F05_2.bin,F05_2,34,,1232,432,17,0,0
course/F05_2.bin,F05_2,106,FireSnake,1280,464,17,0,0
course/F05_2.bin,F05_2,106,FireSnake,1312,464,17,0,0
course/F05_2.bin,F05_2,106,FireSnake,1360,352,17,0,0
course/F05_2.bin,F05_2,106,FireSnake,1456,432,17,0,0
course/F05_2.bin,F05_2,106,FireSnake,1392,352,17,0,0
course/F05_2.bin,F05_2,106,FireSnake,1488,432,17,0,0
course/F05_2.bin,F05_2,106,FireSnake,1584,352,17,0,0
course/F05_2.bin,F05_2,106,FireSnake,1632,352,17,0,0
course/F05_2.bin,F05_2,31,,208,368,0,0,0
course/F05_2.bin,F05_2,132,Object132,1920,416,0,0,0
course/F05_2.bin,F05_2,185,Object185,1088,400,0,273,0
course/F05_2.bin,F05_2,31,,1024,464,0,1,0
course/F05_2.bin,F05_2,31,,1152,400,0,1,0
course/F05_2.bin,F05_2,31,,912,432,0,0,0
course/F05_2.bin,F05_2,207,Object207,4688,352,0,1,0
course/F05_2.bin,F05_2,207,Object207,4816,464,0,1,0
course/F05_2.bin,F05_2,31,,656,480,0,1,0
course/F05_2.bin,F05_2,31,,1168,336,0,1,0
course/F05_2.bin,F05_2,235,Object235,3408,880,0,256,0
course/F05_2.bin,F05_2,316,,0,272,0,43554,45066
course/F05_2.bin,F05_2,317,Object317,16,272,0,26146,0
course/F05_2.bin,F05_2,117,Object117,1888,400,0,16,0
course/F05_2.bin,F05_2,31,,3280,848,0,1,0
course/F05_2.bin,F05_2,31,,3504,976,0,1,0
course/F05_2.bin,F05_2,31,,3552,848,0,1,0
course/F05_2.bin,F05_2,316,,3264,768,0,43554,45066
course/F05_2.bin,F05_2,317,Object317,3280,768,0,26146,0
course/F05_2.bin,F05_2,198,Object198,0,320,0,0,4096
course/F05_2.bin,F05_2,199,Object199,4912,320,0,0,4096
course/F05_2.bin,F05_2,31,,3408,848,0,1,0
course/F05_2.bin,F05_2,96,Object96,3536,992,0,0,0
course/F05_2.bin,F05_2,185,Object185,3280,800,0,529,0
course/F05_2.bin,F05_2,316,,4368,848,0,43554,45066
course/F05_2.bin,F05_2,317,Object317,4384,848,0,26146,0
course/F05_2.bin,F05_2,105,Object105,3456,496,0,0,0
course/F05_2.bin,F05_2,105,Object105,4352,496,0,1,0
course/F05_2.bin,F05_2,155,Object155,4336,528,0,519,4104
course/F05_2.bin,F05_2,105,Object105,3968,496,0,0,0
course/F05_2.bin,F05_2,49,Object49,4352,816,0,0,0
course/F05_2.bin,F05_2,49,Object49,4384,816,0,0,0
course/F06_1.bin,F06_1,95,Object95,880,1536,0,0,0
course/F06_1.bin,F06_1,95,Object95,560,944,0,0,0
course/F06_1.bin,F06_1,95,Object95,896,784,0,0,0
course/F06_1.bin,F06_1,95,Object95,512,1712,0,0,0
course/F06_1.bin,F06_1,235,Object235,384,848,0,0,0
course/F06_1.bin,F06_1,88,Object88,480,880,0,0,0
course/F06_1.bin,F06_1,34,,1232,944,1,0,0
course/F06_1.bin,F06_1,235,Object235,656,464,0,256,0
course/F06_1.bin,F06_1,106,FireSnake,1264,1008,1,0,0
course/F06_1.bin,F06_1,106,FireSnake,1296,1008,1,0,0
course/F06_1.bin,F06_1,106,FireSnake,1248,1040,1,0,0
course/F06_1.bin,F06_1,106,FireSnake,1280,1040,1,0,0
course/F06_1.bin,F06_1,106,FireSnake,1264,1072,1,0,0
course/F06_1.bin,F06_1,106,FireSnake,1296,1072,1,0,0
course/F06_1.bin,F06_1,106,FireSnake,1152,1024,1,0,0
